seat_id,seat_number,seat_name,division,district,upazila,voting_finalized,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Amar Bangladesh Party (AB),Amjanatar Dol,Bangladesh Congress,Bangladesh Development Party (BDP),Bangladesh Islami Front (BIF),Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Party (Matin),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Kallyan Party (BKP),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Labour Party,Bangladesh Liberal Democratic Party (LDP),Bangladesh Minority Janata Party (BMJP),Bangladesh Muslim League (BML),Bangladesh National Awami Party–Bangladesh NAP (BNAP),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Nezame Islam Party (BNIP),Bangladesh Republican Party (BRP),Bangladesh Samajtantrik Dal (Basad),Bangladesh Sangskritik Muktijote (BSM),Bangladesh Somo Odhikar Party (BEP),Bangladesh Supreme Party (BSP),Communist Party of Bangladesh (CPB),Ganatantri Party (GP),Ganosanhati Andolan (GSA),Gono Forum (GF),Gono Front (GF),Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh (IBB),Islami Andolan Bangladesh (IAB),Islami Oikya Jote (IOJ),Islamic Front Bangladesh (IFB),Jamiat Ulema-e-Islam Bangladesh (JUIB),Janotar Dol,Jatiya Ganatantrik Party (JAGPA),Jatiya Party (JaPa),Jatiya Party (Manju) (JP–Manju),Jatiya Samajtantrik Dal (JSD),Jatiya Samajtantrik Dal-JASAD,Khelafat Majlis,Nagorik Oikya (NO),National Citizen Party (NCP),National People's Party (NPP),Nationalist Democratic Movement (NDM),Revolutionary Workers Party of Bangladesh (RWPB),Socialist Party of Bangladesh (Marxist) (SPB-M),Zaker Party (ZP)
319796,149,Mymensingh 4,Mymensingh,Mymensingh,"Mymensingh Sadar Upazila (partial), Mymensingh City Corporation",True,368173.0,"Md. Abu Wahab Akand Wahid (Bangladesh Nationalist Party (BNP)) 48.8%, Md. Kamrul Ahsan (Bangladesh Jamaat-e-Islami (Jamaat)) 46.7%, Md. Nasir Uddin (Islami Andolan Bangladesh (IAB)) 2.4%","Bangladesh Nationalist Party (BNP) (48.8%), Bangladesh Jamaat-e-Islami (Jamaat) (46.7%), Islami Andolan Bangladesh (IAB) (2.4%)",179688.0,0.4880531706561861,171880.0,0.46684574914510296,0.0,0.0,171880.0,0.46684574914510296,179688.0,0.4880531706561861,0.0,0.0,-,-,-,-,-,171880.0,-,-,-,-,-,-,-,-,-,-,-,-,179688.0,-,-,-,-,-,892.0,1397.0,-,-,-,-,-,-,-,8701.0,-,-,-,-,-,3845.0,-,-,-,-,-,-,373.0,-,-,1397.0,-
319801,150,Mymensingh 5,Mymensingh,Mymensingh,Muktagachha Upazila,True,238120.0,"Md. Zakir Hossain (Bangladesh Nationalist Party (BNP)) 54.1%, Md. Matiur Rahman Akand (Bangladesh Jamaat-e-Islami (Jamaat)) 42.9%, Md. Sirajul Islam (Islami Andolan Bangladesh (IAB)) 2.8%","Bangladesh Nationalist Party (BNP) (54.1%), Bangladesh Jamaat-e-Islami (Jamaat) (42.9%), Islami Andolan Bangladesh (IAB) (2.8%)",128898.0,0.5413153032084663,102228.0,0.4293129514530489,0.0,0.0,102576.0,0.4307743994624559,128898.0,0.5413153032084663,0.0,0.0,348.0,-,-,-,-,102228.0,-,-,-,-,-,-,-,-,-,-,-,-,128898.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6646.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319806,151,Mymensingh 6,Mymensingh,Mymensingh,Fulbaria Upazila,True,234069.0,"Md. Kamrul Hasan (Bangladesh Jamaat-e-Islami (Jamaat)) 33.0%, Akhtar Sultana (Independent Candidate (Independent)) 22.8%, Md. Jasim Uddin (Independent Candidate (Independent)) 22.2%","Bangladesh Jamaat-e-Islami (Jamaat) (33.0%), Independent Candidate (Independent) (22.8%), Independent Candidate (Independent) (22.2%)",49476.0,0.21137356933212,77325.0,0.3303513066659831,0.0,0.0,77325.0,0.3303513066659831,49476.0,0.21137356933212,0.0,0.0,-,-,-,-,-,77325.0,-,-,-,-,-,-,-,-,-,-,-,-,49476.0,-,-,-,-,-,-,-,-,-,-,-,-,105301.0,-,1967.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319811,152,Mymensingh 7,Mymensingh,Mymensingh,Trishal Upazila,True,222909.0,"Md. Mahabubur Rahman (Bangladesh Nationalist Party (BNP)) 44.4%, Md. Asaduzzaman Sohel (Bangladesh Jamaat-e-Islami (Jamaat)) 38.1%, Md. Anwar Sadat (Independent Candidate (Independent)) 15.0%","Bangladesh Nationalist Party (BNP) (44.4%), Bangladesh Jamaat-e-Islami (Jamaat) (38.1%), Independent Candidate (Independent) (15.0%)",99049.0,0.4443472448398225,84851.0,0.38065309162034733,0.0,0.0,84851.0,0.38065309162034733,99049.0,0.4443472448398225,0.0,0.0,-,-,-,-,-,84851.0,-,-,-,-,-,-,-,-,-,-,-,-,99049.0,-,-,-,-,-,-,-,-,-,-,-,-,34372.0,-,4058.0,-,-,-,-,-,579.0,-,-,-,-,-,-,-,-,-,-,-
319816,153,Mymensingh 8,Mymensingh,Mymensingh,Ishwarganj Upazila,True,189990.0,"Lutfullahil Mazid (Bangladesh Nationalist Party (BNP)) 57.2%, Md. Aurangzeb Belal (Bangladesh Liberal Democratic Party (LDP)) 24.5%, Shah Nurul Kabir (Islami Andolan Bangladesh (IAB)) 17.4%","Bangladesh Nationalist Party (BNP) (57.2%), Bangladesh Liberal Democratic Party (LDP) (24.5%), Islami Andolan Bangladesh (IAB) (17.4%)",108685.0,0.5720564240223169,0.0,0.0,0.0,0.0,46515.0,0.24482867519343124,108685.0,0.5720564240223169,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,46515.0,-,-,-,-,108685.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33029.0,-,-,-,-,-,1761.0,-,-,-,-,-,-,-,-,-,-,-
319821,154,Mymensingh 9,Mymensingh,Mymensingh,Nandail Upazila,True,194083.0,"Yaser Khan Chowdhury (Bangladesh Nationalist Party (BNP)) 44.2%, Akm Anwarul Islam (Bangladesh Development Party (BDP)) 36.7%, Hasina Khan Chowdhury (Independent Candidate (Independent)) 15.7%","Bangladesh Nationalist Party (BNP) (44.2%), Bangladesh Development Party (BDP) (36.7%), Independent Candidate (Independent) (15.7%)",85761.0,0.4418779594297285,0.0,0.0,0.0,0.0,71168.0,0.3666884786405816,85761.0,0.4418779594297285,0.0,0.0,-,-,-,71168.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85761.0,-,-,-,-,-,-,-,-,-,252.0,-,-,30509.0,-,5595.0,-,-,-,-,-,798.0,-,-,-,-,-,-,-,-,-,-,-
319776,155,Mymensingh 10,Mymensingh,Mymensingh,Gafargaon Upazila,True,213095.0,"Md. Akhtaruzzaman (Bangladesh Nationalist Party (BNP)) 35.5%, Abu Bakr Siddiqur Rahman (Independent Candidate (Independent)) 31.4%, Md. Ismail (Bangladesh Jamaat-e-Islami (Jamaat)) 31.0%","Bangladesh Nationalist Party (BNP) (35.5%), Independent Candidate (Independent) (31.4%), Bangladesh Jamaat-e-Islami (Jamaat) (31.0%)",75585.0,0.35470095497313403,66063.0,0.31001665923649074,364.0,0.0017081583331378025,66385.0,0.31152772237734344,75949.0,0.35640911330627184,0.0,0.0,-,-,-,-,-,66063.0,-,-,-,-,-,-,-,322.0,-,-,-,-,75585.0,-,-,-,-,-,-,299.0,-,364.0,-,-,-,67013.0,-,2504.0,-,-,-,-,-,945.0,-,-,-,-,-,-,-,-,-,-,-
319781,156,Mymensingh 11,Mymensingh,Mymensingh,Bhaluka Upazila,True,201687.0,"Fakhr Uddin Ahmed (Bangladesh Nationalist Party (BNP)) 55.1%, Md. Morshed Alam (Independent Candidate (Independent)) 32.7%, Zahidul Islam (National Citizen Party (NCP)) 11.0%","Bangladesh Nationalist Party (BNP) (55.1%), Independent Candidate (Independent) (32.7%), National Citizen Party (NCP) (11.0%)",111230.0,0.5514981134133583,0.0,0.0,0.0,0.0,22195.0,0.11004675561637586,111621.0,0.5534367609216261,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111230.0,-,-,-,-,-,-,-,-,-,-,-,391.0,66016.0,-,1855.0,-,-,-,-,-,-,-,-,-,-,-,22195.0,-,-,-,-,-
319966,157,Netrakona 1,Mymensingh,Netrakona,"Kalmakanda Upazila, Durgapur Upazila",True,253838.0,"Kaiser Kamal (Bangladesh Nationalist Party (BNP)) 62.4%, Ghulam Rabbani (Bangladesh Khelafat Majlish (BKM)) 34.5%, Md. Alkas Uddin Mir (Communist Party of Bangladesh (CPB)) 1.7%","Bangladesh Nationalist Party (BNP) (62.4%), Bangladesh Khelafat Majlish (BKM) (34.5%), Communist Party of Bangladesh (CPB) (1.7%)",158343.0,0.6237954916127609,0.0,0.0,335.0,0.0013197393613249395,87488.0,0.34466076789133226,158343.0,0.6237954916127609,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,87488.0,-,-,-,-,-,-,158343.0,-,-,-,-,-,-,4429.0,-,-,-,-,-,-,-,2220.0,-,-,-,-,-,1023.0,-,335.0,-,-,-,-,-,-,-,-,-
319971,158,Netrakona 2,Mymensingh,Netrakona,"Netrokona Sadar Upazila, Barhatta Upazila",True,274051.0,"Md. Anwarul Haque (Bangladesh Nationalist Party (BNP)) 62.5%, Md. Fahim Rahman Khan Pathan (National Citizen Party (NCP)) 24.6%, Abdur Rahim (Islami Andolan Bangladesh (IAB)) 5.6%","Bangladesh Nationalist Party (BNP) (62.5%), National Citizen Party (NCP) (24.6%), Islami Andolan Bangladesh (IAB) (5.6%)",171399.0,0.6254273839540816,0.0,0.0,0.0,0.0,67367.0,0.24581920883339234,171399.0,0.6254273839540816,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,171399.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30440.0,-,-,-,-,-,4845.0,-,-,-,-,-,67367.0,-,-,-,-,-
319976,159,Netrakona 3,Mymensingh,Netrakona,"Kendua Upazila, Atpara Upazila",True,232678.0,"Rafiqul Islam Hilali (Bangladesh Nationalist Party (BNP)) 50.9%, Md. Delwar Hossain Bhuiyan (Independent Candidate (Independent)) 29.6%, Md. Khairul Kabir Recruitment (Bangladesh Jamaat-e-Islami (Jamaat)) 17.9%","Bangladesh Nationalist Party (BNP) (50.9%), Independent Candidate (Independent) (29.6%), Bangladesh Jamaat-e-Islami (Jamaat) (17.9%)",118469.0,0.5091542818831174,41556.0,0.17859875020414478,0.0,0.0,41556.0,0.17859875020414478,118469.0,0.5091542818831174,0.0,0.0,-,-,-,-,-,41556.0,-,-,-,-,-,-,-,-,-,-,-,-,118469.0,-,-,-,-,-,-,-,-,-,-,-,-,68961.0,-,2760.0,-,358.0,-,-,-,574.0,-,-,-,-,-,-,-,-,-,-,-
319981,160,Netrakona 4,Mymensingh,Netrakona,"Madan Upazila, Mohanganj Upazila, Khaliajuri Upazila",True,206307.0,"Md. Lutfuzzaman Babar (Bangladesh Nationalist Party (BNP)) 77.9%, Md. Al Helal (Bangladesh Jamaat-e-Islami (Jamaat)) 19.3%, Jolly Talukder (Communist Party of Bangladesh (CPB)) 1.6%","Bangladesh Nationalist Party (BNP) (77.9%), Bangladesh Jamaat-e-Islami (Jamaat) (19.3%), Communist Party of Bangladesh (CPB) (1.6%)",160801.0,0.7794258071708667,39840.0,0.19311026770783346,282.0,0.0013668949672090622,39840.0,0.19311026770783346,161083.0,0.7807927021380758,0.0,0.0,-,-,-,-,-,39840.0,-,-,-,-,-,-,-,-,-,-,-,-,160801.0,-,-,-,-,-,-,3359.0,-,-,-,-,-,-,-,2025.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,282.0,-,-
319986,161,Netrakona 5,Mymensingh,Netrakona,Purbadhala Upazila,True,164930.0,"Masum Mustafa (Bangladesh Jamaat-e-Islami (Jamaat)) 49.8%, Md. Abu Taher Talukder (Bangladesh Nationalist Party (BNP)) 48.1%, Md. Nurul Islam (Islami Andolan Bangladesh (IAB)) 2.0%","Bangladesh Jamaat-e-Islami (Jamaat) (49.8%), Bangladesh Nationalist Party (BNP) (48.1%), Islami Andolan Bangladesh (IAB) (2.0%)",79412.0,0.48148911659491905,82177.0,0.4982538046443946,0.0,0.0,82177.0,0.4982538046443946,79412.0,0.48148911659491905,0.0,0.0,-,-,-,-,-,82177.0,-,-,-,-,-,-,-,-,-,-,-,-,79412.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3341.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319526,162,Kishoreganj 1,Dhaka,Kishoreganj,"Kishoreganj Sadar Upazila, Hossainpur Upazila",True,265551.0,"Mazharul Islam (Bangladesh Nationalist Party (BNP)) 46.7%, Hedayatullah Hadi (Bangladesh Khelafat Majlish (BKM)) 38.1%, Md. Rezaul Karim Khan (Independent Candidate (Independent)) 14.1%","Bangladesh Nationalist Party (BNP) (46.7%), Bangladesh Khelafat Majlish (BKM) (38.1%), Independent Candidate (Independent) (14.1%)",124035.0,0.46708541862015207,0.0,0.0,234.0,0.0008811866647084741,101816.0,0.3834141087775983,124035.0,0.46708541862015207,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,101132.0,-,-,-,-,-,-,124035.0,-,-,234.0,-,-,-,925.0,-,-,-,-,-,37334.0,-,-,-,-,-,-,-,-,-,-,-,684.0,-,-,247.0,-,-,960.0,-
319531,163,Kishoreganj 2,Dhaka,Kishoreganj,"Katiadi Upazila, Pakundia Upazila",True,272616.0,"Md. Jalal Uddin (Bangladesh Nationalist Party (BNP)) 52.7%, Md. Shafiqul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 44.4%, Md. Abul Basar Rezwan (Islami Andolan Bangladesh (IAB)) 1.3%","Bangladesh Nationalist Party (BNP) (52.7%), Bangladesh Jamaat-e-Islami (Jamaat) (44.4%), Islami Andolan Bangladesh (IAB) (1.3%)",143669.0,0.5270013498840861,120975.0,0.4437560524694075,0.0,0.0,120975.0,0.4437560524694075,144064.0,0.5284502743786131,0.0,0.0,-,-,-,-,-,120975.0,-,-,-,-,-,-,-,-,-,-,-,222.0,143669.0,-,-,-,-,-,-,-,-,-,-,-,395.0,1676.0,-,3566.0,-,-,-,-,-,2113.0,-,-,-,-,-,-,-,-,-,-,-
319536,164,Kishoreganj 3,Dhaka,Kishoreganj,"Karimganj Upazila, Tarail Upazila",True,228764.0,"Md. Osman Farooq (Bangladesh Nationalist Party (BNP)) 49.2%, Jehad Khan (Bangladesh Jamaat-e-Islami (Jamaat)) 44.8%, Md. Alamgir Hossain (Islami Andolan Bangladesh (IAB)) 4.7%","Bangladesh Nationalist Party (BNP) (49.2%), Bangladesh Jamaat-e-Islami (Jamaat) (44.8%), Islami Andolan Bangladesh (IAB) (4.7%)",112466.0,0.49162455631130775,102476.0,0.44795509783007814,0.0,0.0,102476.0,0.44795509783007814,112466.0,0.49162455631130775,0.0,0.0,-,-,-,-,-,102476.0,-,-,-,-,-,-,-,-,-,-,-,-,112466.0,-,-,-,-,-,-,-,191.0,-,-,-,-,1487.0,-,10777.0,-,-,-,-,-,1249.0,-,-,-,-,-,-,118.0,-,-,-,-
319541,165,Kishoreganj 4,Dhaka,Kishoreganj,"Itna Upazila, Mithamain Upazila, Ashtagram Upazila",True,199797.0,"Md. Fazlur Rahman (Bangladesh Nationalist Party (BNP)) 66.3%, Md. Rokon Reza Sheikh (Bangladesh Jamaat-e-Islami (Jamaat)) 28.9%, Kazi Reha Kabir (Independent Candidate (Independent)) 1.5%","Bangladesh Nationalist Party (BNP) (66.3%), Bangladesh Jamaat-e-Islami (Jamaat) (28.9%), Independent Candidate (Independent) (1.5%)",132472.0,0.6630329784731502,57829.0,0.2894387803620675,0.0,0.0,58708.0,0.2938382458195068,132472.0,0.6630329784731502,0.0,0.0,-,-,-,-,-,57829.0,-,-,-,-,-,879.0,-,-,-,-,-,-,132472.0,-,-,-,-,-,-,-,-,-,-,-,-,5509.0,516.0,2487.0,-,-,-,-,-,-,-,-,-,-,-,-,105.0,-,-,-,-
319546,166,Kishoreganj 5,Dhaka,Kishoreganj,"Bajitpur Upazila, Kuliarchar Upazila",True,206782.0,"Sheikh Mujibur Rahman Iqbal (Independent Candidate (Independent)) 38.5%, Syed Ehsanul Huda (Bangladesh Nationalist Party (BNP)) 32.1%, Md. Ramzan Ali (Bangladesh Jamaat-e-Islami (Jamaat)) 26.3%","Independent Candidate (Independent) (38.5%), Bangladesh Nationalist Party (BNP) (32.1%), Bangladesh Jamaat-e-Islami (Jamaat) (26.3%)",66450.0,0.32135292240136953,54400.0,0.26307899140157265,0.0,0.0,54400.0,0.26307899140157265,66450.0,0.32135292240136953,0.0,0.0,-,-,-,-,1313.0,54400.0,-,-,-,-,-,-,-,-,-,135.0,-,-,66450.0,-,-,-,-,-,-,-,-,-,-,-,-,81501.0,-,2688.0,-,-,-,-,-,295.0,-,-,-,-,-,-,-,-,-,-,-
319551,167,Kishoreganj 6,Dhaka,Kishoreganj,Bhairab Upazila,True,237990.0,"Md. Shariful Alam (Bangladesh Nationalist Party (BNP)) 78.6%, Ataullah Amin (Bangladesh Khelafat Majlish (BKM)) 18.5%, Md. Musa Khan (Islami Andolan Bangladesh (IAB)) 1.0%","Bangladesh Nationalist Party (BNP) (78.6%), Bangladesh Khelafat Majlish (BKM) (18.5%), Islami Andolan Bangladesh (IAB) (1.0%)",187159.0,0.7864153956048573,0.0,0.0,0.0,0.0,44095.0,0.18528089415521662,187159.0,0.7864153956048573,0.0,0.0,-,-,-,-,2172.0,-,-,-,-,-,-,44095.0,-,-,-,-,-,-,187159.0,-,-,-,-,-,-,312.0,-,-,220.0,-,-,-,630.0,2411.0,-,-,-,-,-,806.0,-,-,-,-,-,-,185.0,-,-,-,-
319691,168,Manikganj 1,Dhaka,Manikganj,"Daulatpur Upazila, Ghior Upazila, Shibalaya Upazila",True,298463.0,"S. A. Jinnah Kabir (Bangladesh Nationalist Party (BNP)) 46.2%, Md. Tozammel Hoque (Independent Candidate (Independent)) 26.1%, Abu Bakar Siddiqui (Bangladesh Jamaat-e-Islami (Jamaat)) 23.9%","Bangladesh Nationalist Party (BNP) (46.2%), Independent Candidate (Independent) (26.1%), Bangladesh Jamaat-e-Islami (Jamaat) (23.9%)",137773.0,0.4616083065572617,71310.0,0.2389240877428693,0.0,0.0,71310.0,0.2389240877428693,138839.0,0.4651799385518473,0.0,0.0,-,-,-,-,-,71310.0,-,-,-,-,-,-,-,-,-,-,-,-,137773.0,-,-,-,-,-,-,-,-,-,-,-,1066.0,84784.0,-,3247.0,-,-,-,283.0,-,-,-,-,-,-,-,-,-,-,-,-,-
319696,169,Manikganj 2,Dhaka,Manikganj,"Singair Upazila, Harirampur Upazila",True,268235.0,"Moinul Islam Khan (Bangladesh Nationalist Party (BNP)) 65.5%, Md. Salah Uddin (Bangladesh Khelafat Majlish (BKM)) 30.4%, S. M. Abdul Mannan (Jatiya Party (JaPa)) 2.6%","Bangladesh Nationalist Party (BNP) (65.5%), Bangladesh Khelafat Majlish (BKM) (30.4%), Jatiya Party (JaPa) (2.6%)",175776.0,0.6553059816951554,0.0,0.0,0.0,0.0,81531.0,0.3039536227561653,175776.0,0.6553059816951554,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,81531.0,-,-,-,-,-,-,175776.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3847.0,-,-,-,-,-,7081.0,-,-,-,-,-,-,-,-,-,-,-
319701,170,Manikganj 3,Dhaka,Manikganj,"Manikganj Sadar Upazila, Saturia Upazila",True,266022.0,"Afroza Khanam (Bangladesh Nationalist Party (BNP)) 62.9%, Md. Saidanur (Bangladesh Khelafat Majlish (BKM)) 24.1%, Md. Ataur Rahman Ata (Independent Candidate (Independent)) 7.7%","Bangladesh Nationalist Party (BNP) (62.9%), Bangladesh Khelafat Majlish (BKM) (24.1%), Independent Candidate (Independent) (7.7%)",167345.0,0.6290645134612927,0.0,0.0,3510.0,0.013194397455849516,64242.0,0.24149130523039447,167345.0,0.6290645134612927,0.0,0.0,-,-,-,-,-,-,-,-,3510.0,-,-,64242.0,-,-,-,-,-,-,167345.0,-,-,-,-,-,-,-,-,-,-,-,-,24845.0,-,2787.0,-,-,-,-,-,1966.0,1327.0,-,-,-,-,-,-,-,-,-,-
319751,171,Munshiganj 1,Dhaka,Munshiganj,"Sirajdikhan Upazila, Srinagar Upazila",True,309610.0,"Md. Abdullah (Bangladesh Nationalist Party (BNP)) 54.1%, Akm Fakhruddin Raji (Bangladesh Jamaat-e-Islami (Jamaat)) 32.8%, Md. Momin Ali (Independent Candidate (Independent)) 9.9%","Bangladesh Nationalist Party (BNP) (54.1%), Bangladesh Jamaat-e-Islami (Jamaat) (32.8%), Independent Candidate (Independent) (9.9%)",167562.0,0.5412034495009851,101568.0,0.32805141952779304,0.0,0.0,101568.0,0.32805141952779304,167562.0,0.5412034495009851,0.0,0.0,-,-,-,-,-,101568.0,-,-,-,-,-,-,-,-,-,-,-,-,167562.0,-,-,-,-,-,-,443.0,-,-,-,-,-,30678.0,320.0,9039.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319756,172,Munshiganj 2,Dhaka,Munshiganj,"Lohajang Upazila, Tongibari Upazila",True,196602.0,"Abdus Salam Azad (Bangladesh Nationalist Party (BNP)) 61.6%, Majedul Islam (National Citizen Party (NCP)) 29.8%, K. , M. , Billal (Islami Andolan Bangladesh (IAB)) 6.8%","Bangladesh Nationalist Party (BNP) (61.6%), National Citizen Party (NCP) (29.8%), Islami Andolan Bangladesh (IAB) (6.8%)",121154.0,0.6162399161758273,0.0,0.0,0.0,0.0,58573.0,0.2979267759229306,121154.0,0.6162399161758273,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121154.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13367.0,-,651.0,-,-,-,2857.0,-,-,-,-,-,58573.0,-,-,-,-,-
319761,173,Munshiganj 3,Dhaka,Munshiganj,"Munshiganj Sadar Upazila, Gazaria Upazila",True,276051.0,"Md. Kamruzzaman (Bangladesh Nationalist Party (BNP)) 45.2%, Md. Mohiuddin (Independent Candidate (Independent)) 32.2%, Nur Hossain Nurani (Bangladesh Khelafat Majlish (BKM)) 19.7%","Bangladesh Nationalist Party (BNP) (45.2%), Independent Candidate (Independent) (32.2%), Bangladesh Khelafat Majlish (BKM) (19.7%)",124691.0,0.45169552003071894,0.0,0.0,174.0,0.0006303183107469272,54750.0,0.1983329167436452,124865.0,0.4523258383414659,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,54456.0,294.0,-,-,-,-,-,124691.0,-,-,-,-,-,-,304.0,-,-,-,-,-,88936.0,-,6392.0,-,-,-,-,-,804.0,-,-,-,-,-,-,-,-,174.0,-,-
319071,174,Dhaka 1,Dhaka,Dhaka,"Dohar Upazila, Nawabganj Upazila",True,299523.0,"Khondoker Abu Ashfaq (Bangladesh Nationalist Party (BNP)) 58.0%, Md. Nazrul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 37.6%, Nurul Islam (Islami Andolan Bangladesh (IAB)) 2.2%","Bangladesh Nationalist Party (BNP) (58.0%), Bangladesh Jamaat-e-Islami (Jamaat) (37.6%), Islami Andolan Bangladesh (IAB) (2.2%)",173781.0,0.5801925060846747,112622.0,0.3760045138436781,0.0,0.0,112893.0,0.37690928576436533,173781.0,0.5801925060846747,0.0,0.0,-,-,-,-,-,112622.0,-,-,-,-,-,-,271.0,-,-,-,-,-,173781.0,-,-,-,-,-,-,-,-,-,-,-,-,4880.0,-,6607.0,-,-,-,-,-,1362.0,-,-,-,-,-,-,-,-,-,-,-
319126,175,Dhaka 2,Dhaka,Dhaka,"Keraniganj Upazila, Savar Upazila (partial)",True,250198.0,"Md. Amanullah Aman (Bangladesh Nationalist Party (BNP)) 65.5%, Md. Abdul Huq (Bangladesh Jamaat-e-Islami (Jamaat)) 32.0%, Md. Jahirul Islam (Islami Andolan Bangladesh (IAB)) 2.5%","Bangladesh Nationalist Party (BNP) (65.5%), Bangladesh Jamaat-e-Islami (Jamaat) (32.0%), Islami Andolan Bangladesh (IAB) (2.5%)",163793.0,0.654653514416582,80053.0,0.3199585927945067,0.0,0.0,80053.0,0.3199585927945067,163793.0,0.654653514416582,0.0,0.0,-,-,-,-,-,80053.0,-,-,-,-,-,-,-,-,-,-,-,-,163793.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6352.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
319136,176,Dhaka 3,Dhaka,Dhaka,Keraniganj Upazila (partial),True,191118.0,"Goyeswar Chandra Roy (Bangladesh Nationalist Party (BNP)) 51.9%, Md. Shahinur Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 43.6%, Md. Sultan Ahmed Khan (Islami Andolan Bangladesh (IAB)) 3.3%","Bangladesh Nationalist Party (BNP) (51.9%), Bangladesh Jamaat-e-Islami (Jamaat) (43.6%), Islami Andolan Bangladesh (IAB) (3.3%)",99163.0,0.5188574597892401,83264.0,0.43566801661800564,583.0,0.003050471436494731,83264.0,0.43566801661800564,99647.0,0.5213899266421792,0.0,0.0,-,-,155.0,-,-,83264.0,-,-,-,-,-,-,-,-,-,-,-,-,99163.0,-,-,196.0,-,-,-,-,-,387.0,182.0,-,97.0,313.0,-,6286.0,-,-,-,-,-,1075.0,-,-,-,-,-,-,-,-,-,-,-
319141,177,Dhaka 4,Dhaka,Dhaka,"DSCC Wards 47, 51, 52, 53, 54, and Shyampur Union Parishad Area",True,162069.0,"Sayed Joynul Abedin (Bangladesh Jamaat-e-Islami (Jamaat)) 47.7%, Tanvir Ahmed (Bangladesh Nationalist Party (BNP)) 45.9%, Sayed Md. Mosaddek Billah (Islami Andolan Bangladesh (IAB)) 4.0%","Bangladesh Jamaat-e-Islami (Jamaat) (47.7%), Bangladesh Nationalist Party (BNP) (45.9%), Islami Andolan Bangladesh (IAB) (4.0%)",74447.0,0.45935373205239743,77367.0,0.4773707494955852,184.0,0.0011353189073789558,77367.0,0.4773707494955852,74447.0,0.45935373205239743,0.0,0.0,-,-,-,-,-,77367.0,-,-,-,-,-,-,-,-,-,-,-,-,74447.0,-,-,184.0,128.0,-,-,367.0,-,-,-,-,-,2867.0,-,6518.0,-,-,-,191.0,-,-,-,-,-,-,-,-,-,-,-,-,-
