constituency_id,constituency_name,zilla_name,candidate_name,candidate_symbol,votes,total_centers,total_voters,valid_votes,rejected_votes,absent_voters
165,কিশোরগঞ্জ-৪,কিশোরগঞ্জ,মোঃ জয়নাল আবদিন,আম,105,150,405509,198151,4963,202395
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,শেখ মজিবুর রহমান ইকবাল,হাঁস,79210,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,সৈয়দ এহসানুল হুদা,ধানের শীষ,66117,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,মোঃ রমজান আলী,দাঁড়িপাল্লা,53365,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,মোহাম্মদ দেলাওয়ার হোসাইন,হাতপাখা,2661,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,এ.এইচ.এম কাইয়ুম (হাসনাত কাইয়ুম),হরিণ ,1868,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,মোঃ অলি উল্লাহ,মোমবাতি,1305,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,মোঃ মাহবুবুল আলম,লাঙ্গল,290,119,350101,204948,3973,141180
166,কিশোরগঞ্জ-৫,কিশোরগঞ্জ,মোঃ সাজজাদ হোসেন,হারিকেন,132,119,350101,204948,3973,141180
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,মোঃ শরীফুল আলম,ধানের শীষ,185795,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,আতাউল্লাহ আমীন,রিক্সা,42980,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,মোহাম্মদ মুছা খান,হাতপাখা,2367,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,মোঃ রুবেল হোসেন,মোমবাতি,2152,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,মোহাম্মদ আয়ূব হুসেন,লাঙ্গল,786,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,নাঈমুল হাসান,আপেল,626,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,ডাঃ মোহাম্মদ হাবিল  মিয়া,কাস্তে,306,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,শাফি উদ্দিন আহাম্মদ,উদীয়মান সূর্য,220,142,423647,235414,6024,182209
167,কিশোরগঞ্জ-৬,কিশোরগঞ্জ,মোঃ নজরুল ইসলাম,আম,182,142,423647,235414,6024,182209
168,মানিকগঞ্জ-১,মানিকগঞ্জ,এস এ জিন্নাহ কবীর,ধানের শীষ,136836,179,457279,295005,5163,157111
168,মানিকগঞ্জ-১,মানিকগঞ্জ,মোঃ  তোজাম্মেল হক,ঘোড়া,77061,179,457279,295005,5163,157111
168,মানিকগঞ্জ-১,মানিকগঞ্জ,আবু বকর সিদ্দিক,দাঁড়িপাল্লা,69611,179,457279,295005,5163,157111
168,মানিকগঞ্জ-১,মানিকগঞ্জ,মোঃ আব্দুল আলী বেপারী,হরিণ ,6944,179,457279,295005,5163,157111
168,মানিকগঞ্জ-১,মানিকগঞ্জ,মোঃ খোরশেদ আলম,হাতপাখা,3215,179,457279,295005,5163,157111
168,মানিকগঞ্জ-১,মানিকগঞ্জ,মোহাম্মদ ইলিয়াছ হুছাইন,ট্রাক,1059,179,457279,295005,5163,157111
168,মানিকগঞ্জ-১,মানিকগঞ্জ,মোহাম্মদ শাজাহান খান,কলম,279,179,457279,295005,5163,157111
169,মানিকগঞ্জ-২,মানিকগঞ্জ,মঈনুল ইসলাম খান,ধানের শীষ,174631,185,467487,265248,4621,197618
169,মানিকগঞ্জ-২,মানিকগঞ্জ,মোঃ সালাহ উদ্দিন,দেওয়াল ঘড়ি,79831,185,467487,265248,4621,197618
169,মানিকগঞ্জ-২,মানিকগঞ্জ,"এস, এম, আব্দুল মান্নান",লাঙ্গল,6989,185,467487,265248,4621,197618
169,মানিকগঞ্জ-২,মানিকগঞ্জ,মোহাম্মদ আলী,হাতপাখা,3797,185,467487,265248,4621,197618
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,আফরোজা খানম,ধানের শীষ,166174,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,মুহাম্মদ সাঈদনূর,রিক্সা,62886,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,মোঃ আতাউর রহমান আতা,ফুটবল,20375,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,রফিকুল ইসলাম খান,মোটর সাইকেল,3603,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,মোঃ শাহজাহান আলী,মোটরগাড়ি (কার),3448,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,সামসুদ্দিন,হাতপাখা,2741,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,আবুল বাশার বাদশা,লাঙ্গল,1942,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,মোয়াজ্জেম হোসেন খান মজলিশ,বাইসাইকেল,1330,151,395852,263154,5213,127485
170,মানিকগঞ্জ-৩,মানিকগঞ্জ,মফিজুল ইসলাম খান কামাল,সূর্যমুখী ফুল,655,151,395852,263154,5213,127485
171,মুন্সিগঞ্জ-১,মুন্সীগঞ্জ,মোঃ  আব্দুল্লাহ্,ধানের শীষ,165714,170,536485,303949,6499,226037
171,মুন্সিগঞ্জ-১,মুন্সীগঞ্জ,এ কে এম ফখরুদ্দিন রাজী,দাঁড়িপাল্লা,98192,170,536485,303949,6499,226037
171,মুন্সিগঞ্জ-১,মুন্সীগঞ্জ,মোহাম্মদ মমিন আলী,ফুটবল,30394,170,536485,303949,6499,226037
171,মুন্সিগঞ্জ-১,মুন্সীগঞ্জ,মোঃ আতিকুর রহমান খাঁন,হাতপাখা,8917,170,536485,303949,6499,226037
171,মুন্সিগঞ্জ-১,মুন্সীগঞ্জ,আব্দুর রহমান,কাস্তে,420,170,536485,303949,6499,226037
171,মুন্সিগঞ্জ-১,মুন্সীগঞ্জ,রোকেয়া আক্তার,আপেল,312,170,536485,303949,6499,226037
172,মুন্সিগঞ্জ-২,মুন্সীগঞ্জ,আব্দুস সালাম আজাদ,ধানের শীষ,119836,130,372832,193241,5160,174431
172,মুন্সিগঞ্জ-২,মুন্সীগঞ্জ,মাজেদুল ইসলাম,শাপলা কলি,56750,130,372832,193241,5160,174431
172,মুন্সিগঞ্জ-২,মুন্সীগঞ্জ,"কে, এম, বিল্লাল",হাতপাখা,13213,130,372832,193241,5160,174431
172,মুন্সিগঞ্জ-২,মুন্সীগঞ্জ,মোঃ নোমান মিয়া,লাঙ্গল,2805,130,372832,193241,5160,174431
172,মুন্সিগঞ্জ-২,মুন্সীগঞ্জ,আশিক মাহমুদ,চেয়ার,637,130,372832,193241,5160,174431
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,মোঃ কামরুজ্জামান,ধানের শীষ,122666,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,মোঃ মহিউদ্দিন,ফুটবল,88133,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,নূর হোসাইন নূরানী,রিক্সা,51662,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,সুমন দেওয়ান,হাতপাখা,6268,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,মোঃ আরিফুজ্জামান (দিদার),লাঙ্গল,764,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,শেখ মোঃ কামাল হোসেন,কাস্তে,294,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,আনিছ মোল্লা,আনারস,291,169,500030,270243,5844,223943
173,মুন্সিগঞ্জ-৩,মুন্সীগঞ্জ,শেখ মোঃ শিমুল,কোদাল,165,169,500030,270243,5844,223943
174,ঢাকা-১,ঢাকা,খোন্দকার আবু আশফাক,ধানের শীষ,172402,184,536613,294287,5584,236742
174,ঢাকা-১,ঢাকা,মোহাম্মাদ নজরুল ইসলাম,দাঁড়িপাল্লা,108910,184,536613,294287,5584,236742
174,ঢাকা-১,ঢাকা,নুরল ইসলাম,হাতপাখা,6538,184,536613,294287,5584,236742
174,ঢাকা-১,ঢাকা,অন্তরা সেলিমা হুদা,হরিণ ,4824,184,536613,294287,5584,236742
174,ঢাকা-১,ঢাকা,মোঃ নাসির উদ্দিন মোল্লা,লাঙ্গল,1345,184,536613,294287,5584,236742
174,ঢাকা-১,ঢাকা,শেখ মোঃ আলী,আনারস,268,184,536613,294287,5584,236742
175,ঢাকা-২,ঢাকা,মোঃ আমানউল্লাহ আমান,ধানের শীষ,163020,141,415340,247976,3676,163688
175,ঢাকা-২,ঢাকা,মোঃ আব্দুল হক,দাঁড়িপাল্লা,78655,141,415340,247976,3676,163688
175,ঢাকা-২,ঢাকা,মোঃ জহিরুল ইসলাম,হাতপাখা,6301,141,415340,247976,3676,163688
176,ঢাকা-৩,ঢাকা,গয়েশ্বর চন্দ্র রায়,ধানের শীষ,98785,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোঃ শাহীনুর ইসলাম,দাঁড়িপাল্লা,82232,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোঃ সুলতান আহাম্মদ খাঁন,হাতপাখা,6245,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোঃ ফারুক,লাঙ্গল,1070,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোঃ বাচ্চু ভুঁইয়া,মাথাল,378,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোঃ মনির হোসেন,ফুটবল,310,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মজিবুর হাওলাদার,মই,196,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মুহাম্মদ রওশন ইয়াজদানী,উদীয়মান সূর্য,174,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোহাম্মদ জাফর,ডাব,150,126,359618,189636,3642,166340
176,ঢাকা-৩,ঢাকা,মোঃ সাজ্জাদ,ট্রাক,96,126,359618,189636,3642,166340
177,ঢাকা-৪,ঢাকা,সৈয়দ জয়নুল আবেদীন,দাঁড়িপাল্লা,75683,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,তানভীর আহমেদ,ধানের শীষ,73762,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,সৈয়দ মোঃ মোসাদ্দেক বিল্লাহ,হাতপাখা,6450,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,মোহাম্মদ মিজানুর রহমান,ফুটবল,2782,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,মোহাম্মদ ফিরোজ আলম,কাস্তে,365,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,মোঃ আবুল কালাম আজাদ,কলম,189,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,মোঃ জাকির হোসেন,মই,179,115,358685,159538,2475,196672
177,ঢাকা-৪,ঢাকা,সাহেল আহম্মেদ সোহেল,ছড়ি,128,115,358685,159538,2475,196672
178,ঢাকা-৫,ঢাকা,মোহাম্মদ কামাল হোসেন,দাঁড়িপাল্লা,94668,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মোঃ নবী উল্লা,ধানের শীষ,86628,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মোঃ ইবরাহীম,হাতপাখা,14080,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মীর আব্দুস সবুর,লাঙ্গল,1325,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মোঃ হুমায়ুন কবির,ছাতা,779,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মোঃ সাইফুল আলম,ডাব,258,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,শাহিনুর আক্তার সুমি,কাঁচি,213,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,তোফাজ্জল হোসেন মোস্তফা,কাস্তে,198,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,সৈয়দ মোহাম্মদ ইব্রাহিম,ট্রাক,90,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মোঃ গোলাম আজম,আনারস,77,150,415455,198351,3338,213766
178,ঢাকা-৫,ঢাকা,মোঃ তাইফুর রহমান রাহী,ছড়ি,35,150,415455,198351,3338,213766
179,ঢাকা-৬,ঢাকা,ইশরাক হোসেন,ধানের শীষ,78142,100,289435,135389,1954,152092
179,ঢাকা-৬,ঢাকা,মোঃ আব্দুল মান্নান,দাঁড়িপাল্লা,54665,100,289435,135389,1954,152092
179,ঢাকা-৬,ঢাকা,আমির উদ্দিন আহমেদ (ডালু),লাঙ্গল,1747,100,289435,135389,1954,152092
179,ঢাকা-৬,ঢাকা,মোঃ ইউনুস আলী আকন্দ,ডাব,313,100,289435,135389,1954,152092
179,ঢাকা-৬,ঢাকা,মোঃ আকতার হোসেন,হারিকেন,243,100,289435,135389,1954,152092
179,ঢাকা-৬,ঢাকা,আহম্মেদ আলী শেখ,মাছ,147,100,289435,135389,1954,152092
179,ঢাকা-৬,ঢাকা,মোঃ ফখরুল ইসলাম,ট্রাক,132,100,289435,135389,1954,152092
180,ঢাকা-৭,ঢাকা,হামিদুর রহমান,ধানের শীষ,104091,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মোঃ এনায়াত উল্লা,দাঁড়িপাল্লা,97268,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মোহাম্মদ ইসহাক সরকার,ফুটবল,11461,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মোঃ আবদুর রহমান,হাতপাখা,5044,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মোঃ হাবিবুল্লাহ,বটগাছ,2764,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মোহাম্মদ সাইফুদ্দিন আহম্মেদ মিলন,লাঙ্গল,2266,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,সীমা দত্ত,কাঁচি,665,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,শফিকুর রহমান,হাতি,217,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,শাহানা সেলিম,তারা,203,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মাকসুদুর রহমান,ছড়ি,149,164,476167,224226,4387,247554
180,ঢাকা-৭,ঢাকা,মোঃ শহিদুল ইসলাম,কাঁঠাল,98,164,476167,224226,4387,247554
181,ঢাকা-৮,ঢাকা,মির্জা আব্বাস উদ্দিন আহমেদ,ধানের শীষ,56552,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,মুহাম্মাদ নাসীরুদ্দীন পাটওয়ারী,শাপলা কলি,51572,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,কেফায়েত উল্লা,হাতপাখা,1322,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,ত্রিদ্বীপ কুমার সাহা,কাস্তে,688,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,মোঃ জুবের আলম খান,লাঙ্গল,642,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,মেঘনা আলম,ট্রাক,567,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,এস. এম. সরওয়ার,মোমবাতি,311,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,মোঃ গোলাম সারোয়ার,কলম,109,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,এ এইচ এম রাফিকুজ্জামান আকন্দ,কাঁচি,93,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,মোঃ রাসেল কবির,ছড়ি,70,108,266482,111975,2497,152010
181,ঢাকা-৮,ঢাকা,"এ, এফ, এম, ইসমাইল চৌধুরী",মোটরগাড়ি (কার),49,108,266482,111975,2497,152010
182,ঢাকা-৯,ঢাকা,হাবিবুর রশিদ,ধানের শীষ,110111,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,মোহাম্মদ জাবেদ মিয়া,শাপলা কলি,52374,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,তাসনিম জারা,ফুটবল,43519,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,শাহ ইফতেখার আহসান,হাতপাখা,5760,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,কাজী আবুল খায়ের,লাঙ্গল,1183,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,মোঃ মনিরুজ্জামান,কাস্তে,462,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,শাহীন খান,আম,204,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,নাজমা আক্তার,উদীয়মান সূর্য,171,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,নাহিদ হাসান চৌধুরী জুনায়েদ,আপেল,129,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,মোহাম্মদ শফি উল্লাহ চৌধুরী,টেলিভিশন,124,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,মাসুদ হোসেন,হারিকেন,115,169,463437,214245,3536,245656
182,ঢাকা-৯,ঢাকা,খন্দকার মিজানুর রহমান,কাঁচি,93,169,463437,214245,3536,245656
183,ঢাকা-১০,ঢাকা,শেখ রবিউল আলম,ধানের শীষ,79051,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,মোঃ জসীম উদ্দীন সরকার,দাঁড়িপাল্লা,74670,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,মোঃ আঃ আউয়াল,হাতপাখা,3407,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,বহ্নি বেপারী,লাঙ্গল,1529,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,নাসরীন সুলতানা,ঈগল,1434,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,মোঃ জাকির হোসেন,কলম,1046,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,মোঃ আবু হানিফ হৃদয়,হাতি,238,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,আব্দুল্লাহ আল হুসাইন,প্রজাপতি,209,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,মোঃ আনিছুর রহমান,ছড়ি,198,136,382208,161920,2538,217750
183,ঢাকা-১০,ঢাকা,আবুল কালাম আজাদ,আনারস,138,136,382208,161920,2538,217750
184,ঢাকা-১১,ঢাকা,মোঃ নাহিদ ইসলাম,শাপলা কলি,92038,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,"এম, এ, কাইয়ুম",ধানের শীষ,90969,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,শেখ মোঃ ফজলে বারী মাসউদ,হাতপাখা,4328,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,শামীম আহমেদ,লাঙ্গল,1018,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,কহিনূর আক্তার বীথি,ফুটবল,781,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,মোঃ জাকির হোসেন,হাতি,280,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,মোঃ মিজানুর রহমান,আম,237,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,কাজী মোঃ শহীদুল্লাহ,ছড়ি,193,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,মোঃ আবদুল কাদের,উদীয়মান সূর্য,129,162,434296,190053,3232,241011
184,ঢাকা-১১,ঢাকা,মোঃ আরিফুর রহমান,ট্রাক,80,162,434296,190053,3232,241011
185,ঢাকা-১২,ঢাকা,মোঃ সাইফুল আলম,দাঁড়িপাল্লা,52127,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,সাইফুল হক,কোদাল,30640,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,সাইফুল আলম নীরব,ফুটবল,29590,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মাহমুদুল হাসান,হাতপাখা,2030,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,সরকার মোহাম্মদ সালাউদ্দিন,লাঙ্গল,1746,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,তাসলিমা আখতার,মাথাল,1463,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মোঃ তারেক রহমান,প্রজাপতি,1001,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,কল্লোল বনিক,কাস্তে,437,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মোহাম্মাদ শাহজালাল,মোমবাতি,177,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,ফরিদ আহমেদ,কলম,171,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মোছাঃ সালমা আক্তার,আপেল,128,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মুনতাসির মাহমুদ,ছড়ি,109,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,আবুল বাশার চৌধুরী,ট্রাক,84,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মোমিনুল আমিন,সিংহ,58,130,328828,119805,2158,206865
185,ঢাকা-১২,ঢাকা,মোহাম্মদ নাঈম হাসান,কাঁঠাল,44,130,328828,119805,2158,206865
186,ঢাকা-১৩,ঢাকা,ববি হাজ্জাজ,ধানের শীষ,86804,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,মোঃ মামুনুল হক,রিক্সা,84001,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,শেখ মোঃ রবিউল ইসলাম,ঘুড়ি,966,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,সোহেল রানা,কলস,692,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,ফাতেমা আক্তার মুনিয়া,আপেল,487,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,মোঃ খালেকুজ্জামান,মই,460,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,শাহরিয়ার ইফতেখার,হারিকেন,449,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,মিজানুর রহমান,ট্রাক,324,138,403173,174504,3950,224719
186,ঢাকা-১৩,ঢাকা,মোঃ শাহাবুদ্দিন,রকেট,321,138,403173,174504,3950,224719
187,ঢাকা-১৪,ঢাকা,মীর আহমাদ বিনকাসেম,দাঁড়িপাল্লা,98912,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,সানজিদা ইসলাম,ধানের শীষ,82329,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,সৈয়দ আবু বকর সিদ্দিক,ফুটবল,16253,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোঃ আবু ইউসুফ,হাতপাখা,3718,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোঃ হেলাল উদ্দীন,লাঙ্গল,825,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোঃ সোহেল রানা,ছাতা,381,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,রিয়াজ উদ্দিন ,কাস্তে,360,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোঃ ওসমান আলী,একতারা,302,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,নুরুল আমিন,তারা,214,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোহাম্মদ মনিরুজ্জামান,ঈগল,136,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোঃ লিটন,হাতি,80,173,450743,203584,3270,243889
187,ঢাকা-১৪,ঢাকা,মোঃ জসিম উদ্দিন,উদীয়মান সূর্য,74,173,450743,203584,3270,243889
188,ঢাকা-১৫,ঢাকা,মোঃ শফিকুর রহমান,দাঁড়িপাল্লা,82364,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,মোঃ শফিকুল ইসলাম খান,ধানের শীষ,62007,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,মোঃ সামসুল হক,লাঙ্গল,1338,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,আহাম্মদ সাজেদুল হক,কাস্তে,775,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,খান শোয়েব আমান উল্লাহ,কলম,347,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,মোবারক হোসেন,একতারা,318,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,মোঃ নিলাভ পারভেজ,প্রজাপতি,243,127,344308,147593,2104,194611
188,ঢাকা-১৫,ঢাকা,মোঃ আশফাকুর রহমান,মোটরগাড়ি (কার),201,127,344308,147593,2104,194611
189,ঢাকা-১৬,ঢাকা,মোঃ  আব্দুল বাতেন,দাঁড়িপাল্লা,87027,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ আমিনুল হক,ধানের শীষ,84632,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ সাইফুল ইসলাম,হাতপাখা,3632,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ সুলতান আহম্মেদ সেলিম,লাঙ্গল,1444,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,"আলহাজ্জ এ, কে, এম মোয়াজ্জেম হোসেন",আনারস,488,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ রাশিদুল ইসলাম,কাঁচি,204,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ তারিকূল ইসলাম,আম,159,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ আব্দুল কাদের জিলানী,ছড়ি,141,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ নাজমুল হক,গরুর গাড়ী,133,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোঃ মামুন হোসেন,ট্রাক,103,137,396190,178063,3684,214443
189,ঢাকা-১৬,ঢাকা,মোহাম্মাদ তৌহিদুজ্জামান,বটগাছ,100,137,396190,178063,3684,214443
190,ঢাকা-১৭,ঢাকা,তারেক রহমান,ধানের শীষ,71443,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,স. ম. খালিদুজ্জামান,দাঁড়িপাল্লা,65972,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,মোহাম্মদ উল্যাহ,হাতপাখা,1740,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,আতিক আহমেদ,লাঙ্গল,1142,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,তপু রায়হান,বাইসাইকেল,1034,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,কাজী এনায়েত উল্লাহ,মোরগ,157,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,মোঃ শামীম আহমদ,ডাব,130,124,327891,142007,2088,183796
190,ঢাকা-১৭,ঢাকা,মোঃ আনিসুজ্জামান খোকন,ময়ূর,103,124,327891,142007,2088,183796
